test: short_latency_0
timing: 63142
timing: 66419
timing: 63476
timing: 64776
timing: 63141
timing: 63996
timing: 62795
timing: 64415
timing: 64480
timing: 60440
timing: 63165
timing: 64951
timing: 64822
timing: 66705
timing: 59256
timing: 61602
timing: 66299
timing: 60790
timing: 65802
timing: 64315
timing: 62108
timing: 64954
timing: 63970
timing: 61113
timing: 71136
timing: 61427
timing: 64945
timing: 65595
timing: 64587
timing: 64549
timing: 61329
timing: 61733
timing: 63332
timing: 64216
timing: 61032
timing: 66297
timing: 61614
timing: 60561
timing: 65771
timing: 63102
timing: 67190
timing: 65773
timing: 59204
timing: 65874
timing: 66482
timing: 64394
timing: 69607
timing: 62376
timing: 59270
timing: 68368
timing: 61742
timing: 63875
timing: 66157
timing: 61051
timing: 65786
timing: 63973
timing: 64387
timing: 65614
timing: 60990
timing: 64679
timing: 69883
timing: 64652
timing: 66275
timing: 64495
timing: 65030
timing: 62325
timing: 64447
timing: 62691
timing: 65700
timing: 61327
timing: 61320
timing: 68669
timing: 61599
timing: 63516
timing: 65872
timing: 62243
timing: 63037
timing: 66242
timing: 61700
timing: 70074
timing: 65172
timing: 61705
timing: 67828
timing: 62008
timing: 61219
timing: 67480
timing: 60765
timing: 63943
timing: 63546
timing: 62753
timing: 67096
timing: 64986
timing: 63738
timing: 68824
timing: 62150
timing: 62444
timing: 70011
timing: 64108
timing: 65069
timing: 61679
timing: 60288
timing: 64375
timing: 66455
timing: 62902
timing: 68602
timing: 59638
timing: 61910
timing: 64380
timing: 61015
timing: 63124
timing: 67437
timing: 62090
timing: 61826
timing: 63900
timing: 60637
timing: 63843
timing: 63434
timing: 65305
timing: 63611
timing: 62669
timing: 61169
timing: 62946
timing: 61636
timing: 63018
timing: 68544
timing: 57953
timing: 60665
timing: 65382
timing: 59911
timing: 63439
timing: 67453
timing: 60526
timing: 63497
timing: 64411
timing: 62571
timing: 67936
timing: 59402
timing: 62942
timing: 64124
timing: 61742
timing: 63056
timing: 64867
timing: 60842
timing: 62360
timing: 65738
timing: 61607
timing: 63594
timing: 67225
timing: 60649
timing: 63898
timing: 64162
timing: 60356
timing: 65747
timing: 66025
timing: 59133
timing: 65242
timing: 61516
timing: 67565
timing: 63066
timing: 63605
timing: 64625
timing: 64301
timing: 61982
timing: 67631
timing: 63967
timing: 61084
timing: 64068
timing: 60504
timing: 66957
timing: 66141
timing: 59870
timing: 65922
timing: 61916
timing: 61421
timing: 67096
timing: 64911
timing: 58835
timing: 65348
timing: 62696
timing: 59839
timing: 66350
timing: 63359
timing: 61955
timing: 65020
timing: 61264
timing: 62604
timing: 65768
timing: 59875
timing: 63904
timing: 63272
timing: 63087
timing: 66794
timing: 62020
timing: 61938
timing: 62739
timing: 61729
timing: 62117
timing: 64318
timing: 64269
timing: 62385
timing: 63166
timing: 59100
timing: 64136
timing: 65944
timing: 62638
timing: 65804
timing: 61452
timing: 62219
timing: 65364
timing: 62900
timing: 61605
timing: 66880
timing: 60187
timing: 62696
timing: 63205
timing: 60235
timing: 64190
timing: 63919
timing: 65033
timing: 65944
timing: 60899
timing: 62811
timing: 65852
timing: 60582
timing: 61279
timing: 67292
timing: 63168
timing: 63613
timing: 64483
timing: 61821
timing: 65320
timing: 62732
timing: 60772
timing: 69238
timing: 63885
timing: 62123
timing: 66687
timing: 64321
timing: 60898
timing: 65313
timing: 63021
timing: 62889
timing: 64725
timing: 62936
timing: 66358
timing: 63338
timing: 61307
timing: 68592
timing: 64772
timing: 61995
timing: 65227
timing: 61444
timing: 65477
timing: 68484
timing: 65014
timing: 67857
timing: 64110
timing: 59369
timing: 67788
timing: 61898
timing: 62530
timing: 68045
timing: 62097
timing: 58495
timing: 65239
timing: 61675
timing: 64846
timing: 65435
timing: 60848
timing: 64829
timing: 66109
timing: 62270
timing: 69799
timing: 59594
timing: 63176
timing: 67919
timing: 59547
timing: 61363
timing: 63797
timing: 62801
timing: 69382
timing: 66242
timing: 64236
timing: 68601
timing: 59138
timing: 59739
timing: 67258
timing: 60054
timing: 61024
timing: 62869
timing: 60729
timing: 62402
timing: 64849
timing: 62050
timing: 66777
timing: 62404
timing: 61792
timing: 67393
timing: 60878
timing: 59579
timing: 64499
timing: 60002
timing: 62609
timing: 69839
timing: 61968
timing: 62494
timing: 65654
timing: 59612
timing: 65378
timing: 65299
timing: 61890
timing: 64838
timing: 62054
timing: 58960
timing: 64433
timing: 65757
timing: 62493
timing: 66881
timing: 61160
timing: 66729
timing: 63124
timing: 61927
timing: 67546
timing: 64743
timing: 61538
timing: 64952
timing: 61379
timing: 62577
timing: 66887
timing: 62675
timing: 61383
timing: 65700
timing: 61451
timing: 67990
timing: 67592
timing: 61455
timing: 66825
timing: 60550
timing: 60892
timing: 64300
timing: 61082
timing: 62933
timing: 62552
timing: 62288
timing: 66270
timing: 64197
timing: 59533
timing: 62731
timing: 65218
timing: 61592
timing: 66381
timing: 62879
timing: 59621
timing: 63446
timing: 65075
timing: 62364
timing: 63871
timing: 58790
timing: 64934
timing: 67294
timing: 64646
timing: 67600
timing: 62684
timing: 62283
timing: 65177
timing: 62366
timing: 61600
timing: 66184
timing: 64676
timing: 62460
timing: 64715
timing: 62046
timing: 65162
timing: 63770
timing: 64608
timing: 67569
timing: 65610
timing: 62694
timing: 69002
timing: 63309
timing: 66218
timing: 67801
timing: 63256
timing: 64027
timing: 60806
timing: 62313
timing: 64652
timing: 64558
timing: 65442
timing: 64157
timing: 63851
timing: 61881
timing: 64743
timing: 59937
timing: 64869
timing: 64873
timing: 62904
timing: 66419
timing: 61861
timing: 63232
timing: 66568
timing: 61110
timing: 63054
timing: 66386
timing: 61206
timing: 65780
timing: 65485
timing: 63463
timing: 65713
timing: 60880
timing: 63253
timing: 66065
timing: 67694
timing: 67394
timing: 63548
timing: 63697
timing: 67423
timing: 63538
timing: 65062
timing: 64536
timing: 62291
timing: 64440
timing: 66788
timing: 63134
timing: 67065
timing: 64932
timing: 62246
timing: 64619
timing: 65592
timing: 62121
timing: 65327
timing: 62233
timing: 58668
timing: 68830
timing: 64468
timing: 62754
timing: 62998
timing: 60695
timing: 64558
timing: 65818
timing: 62038
timing: 64232
timing: 62743
timing: 61571
timing: 67878
timing: 63547
timing: 62986
timing: 66947
timing: 59493
timing: 64474
timing: 61796
timing: 63453
timing: 64436
timing: 64051
timing: 61465
timing: 69082
timing: 63038
timing: 62133
timing: 67338
timing: 60810
timing: 61387
timing: 66169
timing: 66047
timing: 64614
timing: 65435
timing: 60988
timing: 64346
timing: 62869
timing: 60596
timing: 64364
timing: 62778
timing: 61222
timing: 68982
timing: 64290
timing: 62400
timing: 67952
timing: 61218
timing: 65623
timing: 65925
timing: 62952
timing: 64015
timing: 62620
timing: 62948
timing: 69991
timing: 62323
timing: 65587
timing: 62079
timing: 59270
timing: 63903
timing: 68110
timing: 63902
timing: 65575
timing: 61391
timing: 64477
timing: 64826
timing: 61605
timing: 64912
timing: 68424
timing: 62991
timing: 59428
timing: 67130
timing: 63206
timing: 62801
timing: 63513
timing: 62501
timing: 67879
timing: 60910
timing: 63935
timing: 67144
timing: 60292
timing: 62366
timing: 64344
timing: 62142
timing: 65367
timing: 65250
timing: 65718
timing: 65735
timing: 62155
timing: 62885
timing: 67112
timing: 59223
timing: 62491
timing: 69715
timing: 61645
timing: 64844
timing: 64230
timing: 60410
timing: 67695
timing: 67378
timing: 63440
timing: 65585
timing: 63202
timing: 59464
timing: 68590
timing: 64365
timing: 66028
timing: 64371
timing: 63507
timing: 62451
timing: 65274
timing: 60290
timing: 65775
timing: 60641
timing: 61679
timing: 65402
timing: 63967
timing: 63505
timing: 66255
timing: 64013
timing: 65897
timing: 67414
timing: 63225
timing: 66282
timing: 62637
timing: 61484
timing: 61329
timing: 66653
timing: 63730
timing: 76111
timing: 64871
timing: 66127
timing: 63895
timing: 63908
timing: 65960
timing: 59652
timing: 63527
timing: 63692
timing: 62299
timing: 61379
timing: 67399
timing: 63785
timing: 64180
timing: 62913
timing: 62427
timing: 64447
timing: 67249
timing: 65095
timing: 64499
timing: 61588
timing: 63269
timing: 66270
timing: 61257
timing: 63767
timing: 59773
timing: 64377
timing: 62822
timing: 64269
timing: 63765
timing: 62187
timing: 63709
timing: 61617
timing: 65002
timing: 62671
timing: 66157
timing: 64210
timing: 63813
timing: 62681
timing: 63560
timing: 63687
timing: 65186
timing: 62307
timing: 63761
timing: 70251
timing: 66679
timing: 66904
timing: 68073
timing: 61936
timing: 65977
timing: 66050
timing: 64454
timing: 65276
timing: 63280
timing: 61571
timing: 69406
timing: 64456
timing: 59024
timing: 68706
timing: 60742
timing: 67583
timing: 65847
timing: 63819
timing: 69152
timing: 61929
timing: 64714
timing: 68619
timing: 67363
timing: 63439
timing: 63113
timing: 62347
timing: 63864
timing: 68874
timing: 61124
timing: 67298
timing: 61704
timing: 66197
timing: 68742
timing: 61974
timing: 66526
timing: 65064
timing: 64940
timing: 65865
timing: 70604
timing: 62195
timing: 67683
timing: 63855
timing: 67043
timing: 66107
timing: 64405
timing: 64801
timing: 69057
timing: 63185
timing: 68344
timing: 62712
timing: 66129
timing: 66512
timing: 66264
timing: 66972
timing: 68977
timing: 62687
timing: 67268
timing: 61952
timing: 63461
timing: 69536
timing: 63574
timing: 62017
timing: 63193
timing: 63015
timing: 64897
timing: 67250
timing: 61633
timing: 67013
timing: 63543
timing: 62817
timing: 65933
timing: 61093
timing: 61748
timing: 68074
timing: 67432
timing: 59893
timing: 68848
timing: 67306
timing: 67413
timing: 65244
timing: 62828
timing: 64910
timing: 65818
timing: 66342
timing: 67059
timing: 60461
timing: 62512
timing: 67801
timing: 63706
timing: 65949
timing: 61452
timing: 61116
timing: 65507
timing: 59577
timing: 65333
timing: 64761
timing: 63130
timing: 61930
timing: 67329
timing: 65676
timing: 66808
timing: 65327
timing: 67171
timing: 63828
timing: 67994
timing: 63815
timing: 66187
timing: 63036
timing: 64270
timing: 66781
timing: 65664
timing: 64712
timing: 64925
timing: 64136
timing: 63409
timing: 61962
timing: 66531
timing: 67403
timing: 63818
timing: 62130
timing: 65449
timing: 61942
timing: 67005
timing: 66985
timing: 61723
timing: 65380
timing: 67885
timing: 64379
timing: 67889
timing: 63665
timing: 66918
timing: 64697
timing: 65167
timing: 63766
timing: 64301
timing: 62426
timing: 67473
timing: 62034
timing: 62261
timing: 68247
timing: 64109
timing: 64615
timing: 65512
timing: 59542
timing: 64080
timing: 67210
timing: 61941
timing: 64672
timing: 63685
timing: 64088
timing: 64971
timing: 62616
timing: 62765
timing: 72967
timing: 64105
timing: 62460
timing: 65615
timing: 67490
timing: 66645
timing: 64609
timing: 61283
timing: 66277
timing: 65678
timing: 62247
timing: 68886
timing: 63568
timing: 62800
timing: 65044
timing: 60010
timing: 65377
timing: 61076
timing: 62009
timing: 66161
timing: 65189
timing: 59127
timing: 68110
timing: 62791
timing: 63771
timing: 68754
timing: 61655
timing: 68745
timing: 65454
timing: 62751
timing: 64795
timing: 64243
timing: 66371
timing: 68083
timing: 65584
timing: 64065
timing: 66076
timing: 63359
timing: 66770
timing: 62743
timing: 64596
timing: 68534
timing: 65425
timing: 65397
timing: 66667
timing: 62006
timing: 60788
timing: 65006
timing: 60550
timing: 62594
timing: 66353
timing: 60982
timing: 65392
timing: 66130
timing: 61125
timing: 67826
timing: 66587
timing: 60006
timing: 68214
timing: 60095
timing: 60779
timing: 64410
timing: 60220
timing: 56422
timing: 67616
timing: 59405
timing: 62809
timing: 63556
timing: 57917
timing: 66635
timing: 61588
timing: 60614
timing: 63312
timing: 62612
timing: 62843
timing: 66216
timing: 61777
timing: 63972
timing: 67656
timing: 59816
timing: 59593
timing: 60804
timing: 59375
timing: 59416
timing: 69603
timing: 59196
timing: 60883
timing: 62836
timing: 60433
timing: 67899
timing: 67978
timing: 61941
timing: 62668
timing: 63334
timing: 61872
timing: 65594
timing: 61784
timing: 63009
timing: 68064
timing: 65792
timing: 64332
timing: 63920
timing: 63069
timing: 62208
timing: 63700
timing: 64244
timing: 66590
timing: 60814
timing: 59650
timing: 65842
timing: 61625
timing: 61799
timing: 66458
test: medium_latency_5
timing: 95616
timing: 82162
timing: 87539
timing: 81076
timing: 89712
timing: 85247
timing: 81228
timing: 84345
timing: 81717
timing: 89265
timing: 81560
timing: 85727
timing: 83146
timing: 87808
timing: 83717
timing: 91491
timing: 85379
timing: 86642
timing: 85582
timing: 88918
timing: 86955
timing: 85320
timing: 85335
timing: 88935
timing: 85591
timing: 84121
timing: 82399
timing: 79789
timing: 83358
timing: 84405
timing: 84902
timing: 82454
timing: 83332
timing: 79067
timing: 86384
timing: 81139
timing: 86100
timing: 84967
timing: 82695
timing: 86013
timing: 80924
timing: 86685
timing: 81528
timing: 84024
timing: 78021
timing: 85380
timing: 82256
timing: 84656
timing: 83505
timing: 86680
timing: 85382
timing: 84209
timing: 83924
timing: 84198
timing: 85615
timing: 82655
timing: 85579
timing: 84231
timing: 83941
timing: 84762
timing: 85904
timing: 81670
timing: 84314
timing: 80791
timing: 84759
timing: 83418
timing: 84206
timing: 83628
timing: 81966
timing: 84699
timing: 79808
timing: 89238
timing: 83881
timing: 89723
timing: 82724
timing: 89676
timing: 81634
timing: 84539
timing: 80055
timing: 89779
timing: 81305
timing: 88340
timing: 84119
timing: 83928
timing: 86186
timing: 86164
timing: 82842
timing: 83173
timing: 88443
timing: 81863
timing: 83774
timing: 80321
timing: 88612
timing: 82813
timing: 84933
timing: 80229
timing: 88515
timing: 80382
timing: 85671
timing: 81840
timing: 82472
timing: 83965
timing: 81909
timing: 85102
timing: 80849
timing: 87657
timing: 81683
timing: 87511
timing: 83103
timing: 82979
timing: 85146
timing: 85312
timing: 83423
timing: 85426
timing: 82067
timing: 83824
timing: 80510
timing: 84207
timing: 85156
timing: 82378
timing: 89073
timing: 80127
timing: 86542
timing: 79364
timing: 85597
timing: 79146
timing: 84005
timing: 81879
timing: 84255
timing: 83654
timing: 86943
timing: 84930
timing: 85076
timing: 85605
timing: 81511
timing: 91837
timing: 82538
timing: 84483
timing: 83950
timing: 88010
timing: 84293
timing: 84241
timing: 81899
timing: 82286
timing: 83112
timing: 85802
timing: 89583
timing: 82034
timing: 82485
timing: 81871
timing: 85529
timing: 80652
timing: 87707
timing: 82488
timing: 85384
timing: 81868
timing: 85683
timing: 84744
timing: 85611
timing: 88812
timing: 85088
timing: 85555
timing: 82669
timing: 82457
timing: 83502
timing: 85769
timing: 81239
timing: 84311
timing: 82248
timing: 83742
timing: 80273
timing: 86494
timing: 81939
timing: 84121
timing: 90842
timing: 83357
timing: 84661
timing: 84118
timing: 84510
timing: 82072
timing: 89349
timing: 80928
timing: 86766
timing: 80347
timing: 84914
timing: 84306
timing: 87940
timing: 82036
timing: 87801
timing: 83674
timing: 85463
timing: 85751
timing: 84359
timing: 84462
timing: 85123
timing: 83585
timing: 84233
timing: 88308
timing: 84935
timing: 86208
timing: 83021
timing: 84091
timing: 82178
timing: 85856
timing: 81636
timing: 86663
timing: 80260
timing: 84882
timing: 105549
timing: 105663
timing: 97623
timing: 102574
timing: 94935
timing: 99980
timing: 98250
timing: 100250
timing: 99026
timing: 102050
timing: 95995
timing: 96234
timing: 98020
timing: 91607
timing: 95662
timing: 95041
timing: 96730
timing: 93404
timing: 94465
timing: 94303
timing: 97646
timing: 93778
timing: 97844
timing: 93038
timing: 97835
timing: 93343
timing: 93487
timing: 94272
timing: 96454
timing: 96876
timing: 96684
timing: 97085
timing: 94430
timing: 97125
timing: 94702
timing: 96490
timing: 94820
timing: 93500
timing: 92209
timing: 98915
timing: 93430
timing: 95047
timing: 91686
timing: 93114
timing: 90172
timing: 93940
timing: 91133
timing: 100365
timing: 90898
timing: 92599
timing: 93348
timing: 94846
timing: 96718
timing: 96864
timing: 96699
timing: 89593
timing: 93881
timing: 88751
timing: 95515
timing: 90119
timing: 92822
timing: 91779
timing: 96266
timing: 91350
timing: 93259
timing: 89416
timing: 92655
timing: 89460
timing: 93735
timing: 88523
timing: 98874
timing: 87946
timing: 91835
timing: 89018
timing: 94778
timing: 88112
timing: 93715
timing: 87553
timing: 91487
timing: 87979
timing: 93362
timing: 88805
timing: 93943
timing: 88183
timing: 92578
timing: 87715
timing: 101443
timing: 87782
timing: 90135
timing: 88230
timing: 92650
timing: 89127
timing: 93770
timing: 88002
timing: 88977
timing: 86012
timing: 98527
timing: 95768
timing: 97511
timing: 86165
timing: 92948
timing: 87715
timing: 89208
timing: 86960
timing: 88621
timing: 87948
timing: 96648
timing: 84902
timing: 89784
timing: 87905
timing: 90847
timing: 85546
timing: 93345
timing: 86599
timing: 97927
timing: 86048
timing: 96836
timing: 95709
timing: 87507
timing: 92714
timing: 88135
timing: 85873
timing: 94564
timing: 87412
timing: 90893
timing: 91611
timing: 89663
timing: 91743
timing: 90599
timing: 95832
timing: 93424
timing: 89828
timing: 90630
timing: 91142
timing: 98669
timing: 94210
timing: 89973
timing: 98690
timing: 88253
timing: 96463
timing: 91277
timing: 98951
timing: 86612
timing: 90316
timing: 89671
timing: 91067
timing: 93128
timing: 93487
timing: 87336
timing: 97247
timing: 88818
timing: 90120
timing: 94882
timing: 94837
timing: 88876
timing: 93574
timing: 88805
timing: 93407
timing: 87325
timing: 88919
timing: 87855
timing: 95177
timing: 89674
timing: 97344
timing: 86497
timing: 90189
timing: 93123
timing: 90171
timing: 89043
timing: 99312
timing: 88973
timing: 95984
timing: 85714
timing: 99840
timing: 86438
timing: 91861
timing: 83969
timing: 86032
timing: 87613
timing: 93697
timing: 85649
timing: 91938
timing: 82790
timing: 92723
timing: 85672
timing: 90195
timing: 83211
timing: 88286
timing: 85281
timing: 91651
timing: 87248
timing: 90087
timing: 87668
timing: 88577
timing: 84252
timing: 87618
timing: 90663
timing: 94729
timing: 80699
timing: 87159
timing: 84097
timing: 88170
timing: 86086
timing: 87381
timing: 89319
timing: 84622
timing: 86685
timing: 84032
timing: 96631
timing: 83416
timing: 83658
timing: 84511
timing: 93849
timing: 84740
timing: 91083
timing: 81698
timing: 87047
timing: 85876
timing: 86312
timing: 82195
timing: 87132
timing: 91266
timing: 85734
timing: 91453
timing: 87873
timing: 92701
timing: 84687
timing: 83164
timing: 93383
timing: 85753
timing: 85854
timing: 89562
timing: 84212
timing: 92540
timing: 90146
timing: 88662
timing: 85285
timing: 89788
timing: 87204
timing: 84108
timing: 91440
timing: 84486
timing: 89628
timing: 85527
timing: 87428
timing: 89704
timing: 86339
timing: 90084
timing: 87251
timing: 85442
timing: 85826
timing: 90873
timing: 84156
timing: 90798
timing: 86866
timing: 87413
timing: 89135
timing: 87944
timing: 83224
timing: 89353
timing: 84861
timing: 88654
timing: 83894
timing: 86119
timing: 83016
timing: 89244
timing: 84982
timing: 87208
timing: 85313
timing: 86417
timing: 87238
timing: 85887
timing: 85802
timing: 89174
timing: 87210
timing: 85527
timing: 86860
timing: 88652
timing: 90641
timing: 89142
timing: 83245
timing: 93994
timing: 91573
timing: 88732
timing: 89614
timing: 89695
timing: 88627
timing: 91542
timing: 89446
timing: 94941
timing: 87852
timing: 92827
timing: 90675
timing: 90053
timing: 88162
timing: 95635
timing: 87244
timing: 91518
timing: 89732
timing: 94355
timing: 85769
timing: 94284
timing: 91104
timing: 93190
timing: 90101
timing: 95537
timing: 87122
timing: 94278
timing: 90126
timing: 91967
timing: 92687
timing: 93283
timing: 87058
timing: 97908
timing: 90885
timing: 94845
timing: 89227
timing: 88974
timing: 89079
timing: 96894
timing: 88429
timing: 99380
timing: 90272
timing: 92470
timing: 89829
timing: 93435
timing: 89077
timing: 87758
timing: 85261
timing: 93554
timing: 86814
timing: 89621
timing: 84696
timing: 87871
timing: 87110
timing: 88184
timing: 87387
timing: 87529
timing: 88422
timing: 87769
timing: 89697
timing: 83150
timing: 98492
timing: 85349
timing: 96215
timing: 90437
timing: 93139
timing: 88478
timing: 89190
timing: 90355
timing: 88831
timing: 90949
timing: 91010
timing: 89402
timing: 87791
timing: 86973
timing: 90964
timing: 91254
timing: 94482
timing: 87483
timing: 89478
timing: 88278
timing: 89466
timing: 89853
timing: 88706
timing: 92849
timing: 81700
timing: 86302
timing: 87176
timing: 86593
timing: 86938
timing: 86152
timing: 120673
timing: 139550
timing: 140708
timing: 133800
timing: 140591
timing: 139582
timing: 135601
timing: 137084
timing: 136557
timing: 135612
timing: 134514
timing: 137889
timing: 139496
timing: 135929
timing: 129723
timing: 126919
timing: 125747
timing: 130660
timing: 133056
timing: 126101
timing: 129338
timing: 131034
timing: 128902
timing: 129533
timing: 130449
timing: 132551
timing: 129521
timing: 130284
timing: 131519
timing: 125315
timing: 123354
timing: 119982
timing: 127562
timing: 127728
timing: 125649
timing: 128410
timing: 122353
timing: 129695
timing: 123658
timing: 125520
timing: 122151
timing: 126592
timing: 125842
timing: 114663
timing: 114628
timing: 117554
timing: 109522
timing: 117167
timing: 116544
timing: 116848
timing: 119959
timing: 117541
timing: 111346
timing: 116959
timing: 120292
timing: 115042
timing: 121338
timing: 120180
timing: 114985
timing: 115387
timing: 111976
timing: 112612
timing: 115113
timing: 112736
timing: 114704
timing: 112802
timing: 112870
timing: 115753
timing: 112651
timing: 111390
timing: 109129
timing: 108728
timing: 114150
timing: 111588
timing: 112243
timing: 106869
timing: 109008
timing: 108200
timing: 107298
timing: 103938
timing: 111552
timing: 101872
timing: 110760
timing: 104611
timing: 111581
timing: 112027
timing: 102105
timing: 106499
timing: 106307
timing: 107432
timing: 107641
timing: 110996
timing: 111202
timing: 106702
timing: 109564
timing: 109598
timing: 107859
timing: 116278
timing: 106487
timing: 102712
timing: 107056
timing: 103866
timing: 107071
timing: 106010
timing: 105599
timing: 106059
timing: 104682
timing: 106313
timing: 107617
timing: 103959
timing: 106707
timing: 99761
timing: 106423
timing: 103141
timing: 107528
timing: 103736
timing: 100883
timing: 104956
timing: 99702
timing: 108275
timing: 104173
timing: 101781
timing: 101531
timing: 95941
timing: 105067
timing: 102428
timing: 119126
timing: 131223
timing: 126340
timing: 125972
timing: 126502
timing: 129264
timing: 119242
timing: 121822
timing: 121218
timing: 122451
timing: 125140
timing: 123257
timing: 120701
timing: 118645
timing: 118582
timing: 117080
timing: 116825
timing: 117093
timing: 115382
timing: 115231
timing: 122476
timing: 108332
timing: 112653
timing: 112111
timing: 111716
timing: 113274
timing: 109041
timing: 110333
timing: 113692
timing: 109911
timing: 113621
timing: 114940
timing: 110164
timing: 112736
timing: 110599
timing: 111313
timing: 111868
timing: 101967
timing: 107802
timing: 103655
timing: 107434
timing: 105693
timing: 106805
timing: 107094
timing: 108573
timing: 106006
timing: 108347
timing: 103366
timing: 105408
timing: 103840
timing: 108362
timing: 105835
timing: 102901
timing: 106618
timing: 96936
timing: 99392
timing: 94854
timing: 95012
timing: 96455
timing: 95495
timing: 98548
timing: 97035
timing: 99771
timing: 95211
timing: 100314
timing: 95078
timing: 99162
timing: 92373
timing: 97392
timing: 95692
timing: 99370
timing: 97583
timing: 97226
timing: 99738
timing: 93612
timing: 92876
timing: 91067
timing: 96615
timing: 89978
timing: 97542
timing: 93320
timing: 95405
timing: 92870
timing: 96825
timing: 95312
timing: 94939
timing: 95469
timing: 92297
timing: 100576
timing: 92649
timing: 96443
timing: 90187
timing: 96831
timing: 90185
timing: 95001
timing: 89711
timing: 92715
timing: 92207
timing: 94995
timing: 91696
timing: 92768
timing: 89324
timing: 93824
timing: 92088
timing: 93323
timing: 94510
timing: 94708
timing: 93738
timing: 91368
timing: 95388
timing: 90570
timing: 95827
timing: 89853
timing: 93411
timing: 87980
timing: 91669
timing: 87585
timing: 92409
timing: 93369
timing: 91459
timing: 89752
timing: 90697
timing: 90299
timing: 90633
timing: 88357
timing: 93872
timing: 87539
timing: 90180
timing: 87879
timing: 93897
timing: 87415
timing: 97313
timing: 86507
timing: 93582
timing: 89148
timing: 93494
timing: 86769
timing: 89599
timing: 94370
timing: 92259
timing: 96393
timing: 90269
timing: 86616
timing: 97645
timing: 95375
timing: 95061
timing: 91207
timing: 88504
timing: 93082
timing: 92909
timing: 90849
timing: 91473
timing: 91967
timing: 88366
timing: 94713
timing: 92845
timing: 97575
timing: 84938
timing: 90339
timing: 83604
timing: 96125
timing: 88536
timing: 89195
timing: 88445
timing: 91359
timing: 90906
timing: 89644
timing: 86069
timing: 90886
timing: 86237
timing: 89603
timing: 87761
timing: 91451
timing: 85689
timing: 87470
timing: 93481
timing: 87512
timing: 86246
timing: 92042
timing: 92133
timing: 92464
timing: 85112
timing: 89065
timing: 86235
timing: 88903
timing: 85493
timing: 93849
timing: 94572
timing: 88499
timing: 86658
timing: 89183
timing: 84108
timing: 90789
timing: 94035
timing: 87995
timing: 88107
timing: 91277
timing: 84663
timing: 91608
timing: 89520
timing: 89406
timing: 86122
timing: 90281
timing: 87990
timing: 90465
timing: 86730
timing: 91749
timing: 85063
timing: 89411
timing: 91857
timing: 89775
timing: 86806
timing: 86166
timing: 86891
timing: 85537
timing: 82440
timing: 88233
timing: 81655
timing: 89033
timing: 80514
timing: 91261
timing: 84826
timing: 86114
timing: 81093
timing: 83700
timing: 89846
timing: 83593
timing: 85818
timing: 88230
timing: 85254
timing: 80257
timing: 87306
timing: 81334
timing: 90162
timing: 85218
timing: 86960
timing: 84083
timing: 90294
timing: 85357
timing: 84745
timing: 80772
timing: 88265
timing: 80428
timing: 83117
timing: 85783
timing: 90111
timing: 81475
timing: 88465
timing: 85515
timing: 87425
timing: 82151
timing: 85657
timing: 89761
timing: 85493
timing: 93706
timing: 87177
timing: 83591
timing: 83028
timing: 83683
timing: 83444
timing: 87510
timing: 84770
timing: 86732
timing: 86181
timing: 84596
timing: 82672
timing: 91494
timing: 84298
timing: 85915
timing: 86740
timing: 85095
timing: 81145
timing: 84103
timing: 83725
timing: 83232
timing: 83112
timing: 86945
timing: 81373
timing: 85156
timing: 90757
timing: 84613
timing: 81720
timing: 82594
timing: 84372
timing: 83676
timing: 84971
timing: 84349
timing: 84941
timing: 80924
timing: 92654
timing: 82655
timing: 89770
timing: 82536
timing: 86773
test: medium_latency_6
timing: 139966
timing: 131093
timing: 134680
timing: 129360
timing: 130653
timing: 129560
timing: 127351
timing: 130284
timing: 126271
timing: 128641
timing: 132023
timing: 131536
timing: 126704
timing: 132029
timing: 131969
timing: 129733
timing: 130376
timing: 130355
timing: 132614
timing: 124950
timing: 128501
timing: 132172
timing: 129825
timing: 130675
timing: 129515
timing: 129001
timing: 131932
timing: 128611
timing: 129824
timing: 136558
timing: 129992
timing: 129208
timing: 129323
timing: 130291
timing: 131000
timing: 131917
timing: 131286
timing: 128188
timing: 128451
timing: 131600
timing: 130567
timing: 129899
timing: 134003
timing: 130828
timing: 132648
timing: 129896
timing: 129053
timing: 129350
timing: 125576
timing: 132529
timing: 130423
timing: 126595
timing: 127749
timing: 131702
timing: 131280
timing: 126662
timing: 131690
timing: 131829
timing: 127416
timing: 132785
timing: 129960
timing: 132066
timing: 128927
timing: 132069
timing: 131333
timing: 127386
timing: 130858
timing: 130761
timing: 133788
timing: 132103
timing: 129699
timing: 131784
timing: 127701
timing: 131429
timing: 129395
timing: 129827
timing: 126896
timing: 131712
timing: 129362
timing: 125538
timing: 131067
timing: 129100
timing: 129997
timing: 126042
timing: 132290
timing: 129779
timing: 126494
timing: 132393
timing: 132790
timing: 129527
timing: 128646
timing: 136139
timing: 132844
timing: 129481
timing: 129786
timing: 127659
timing: 133349
timing: 129371
timing: 129403
timing: 131656
timing: 130049
timing: 128077
timing: 132144
timing: 128813
timing: 124198
timing: 129647
timing: 130344
timing: 129066
timing: 129646
timing: 130716
timing: 132930
timing: 126774
timing: 131187
timing: 130420
timing: 130511
timing: 126660
timing: 129535
timing: 130454
timing: 133260
timing: 126888
timing: 130538
timing: 129643
timing: 126521
timing: 133355
timing: 127922
timing: 130696
